id,name_ja,direction,phase,file,frame_size,anchor_px,alpha_bbox,source_sheet,source_cell_xyxy,source_row,source_column,operation,mirrored,scale_applied,motion_authenticity,edge_cleanup
staff_011,staff_011,left,B,sprites/staff_011_left_B.png,"[160, 160]","[80, 154]","[42, 69, 118, 154]",source_sheets/staff_sheet_2_of_4.png,"[1028, 241, 1160, 328]",2,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 316, 'interior_unchanged': True}"
staff_011,staff_011,right,A,sprites/staff_011_right_A.png,"[160, 160]","[80, 154]","[42, 69, 118, 154]",source_sheets/staff_sheet_2_of_4.png,"[891, 241, 1020, 328]",2,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 296, 'interior_unchanged': True}"
staff_011,staff_011,right,B,sprites/staff_011_right_B.png,"[160, 160]","[80, 154]","[42, 69, 118, 154]",source_sheets/staff_sheet_2_of_4.png,"[1028, 241, 1160, 328]",2,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 314, 'interior_unchanged': True}"
staff_011,staff_011,up,A,sprites/staff_011_up_A.png,"[160, 160]","[80, 154]","[41, 69, 119, 154]",source_sheets/staff_sheet_2_of_4.png,"[1168, 241, 1310, 328]",2,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 318, 'interior_unchanged': True}"
staff_011,staff_011,up,B,sprites/staff_011_up_B.png,"[160, 160]","[80, 154]","[43, 69, 117, 153]",source_sheets/staff_sheet_2_of_4.png,"[1318, 241, 1461, 328]",2,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 317, 'interior_unchanged': True}"
staff_012,staff_012,down,A,sprites/staff_012_down_A.png,"[160, 160]","[80, 154]","[39, 68, 121, 154]",source_sheets/staff_sheet_2_of_4.png,"[293, 336, 433, 424]",3,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 326, 'interior_unchanged': True}"
staff_012,staff_012,down,B,sprites/staff_012_down_B.png,"[160, 160]","[80, 154]","[40, 68, 121, 154]",source_sheets/staff_sheet_2_of_4.png,"[441, 336, 584, 424]",3,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 298, 'interior_unchanged': True}"
staff_012,staff_012,left,A,sprites/staff_012_left_A.png,"[160, 160]","[80, 154]","[41, 68, 119, 154]",source_sheets/staff_sheet_2_of_4.png,"[592, 336, 735, 424]",3,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 308, 'interior_unchanged': True}"
staff_012,staff_012,left,B,sprites/staff_012_left_B.png,"[160, 160]","[80, 154]","[42, 68, 118, 153]",source_sheets/staff_sheet_2_of_4.png,"[1028, 336, 1160, 424]",3,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 327, 'interior_unchanged': True}"
staff_012,staff_012,right,A,sprites/staff_012_right_A.png,"[160, 160]","[80, 154]","[42, 68, 119, 153]",source_sheets/staff_sheet_2_of_4.png,"[891, 336, 1020, 424]",3,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 278, 'interior_unchanged': True}"
staff_012,staff_012,right,B,sprites/staff_012_right_B.png,"[160, 160]","[80, 154]","[42, 68, 118, 153]",source_sheets/staff_sheet_2_of_4.png,"[1028, 336, 1160, 424]",3,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 324, 'interior_unchanged': True}"
staff_012,staff_012,up,A,sprites/staff_012_up_A.png,"[160, 160]","[80, 154]","[44, 68, 117, 154]",source_sheets/staff_sheet_2_of_4.png,"[1168, 336, 1310, 424]",3,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 315, 'interior_unchanged': True}"
staff_012,staff_012,up,B,sprites/staff_012_up_B.png,"[160, 160]","[80, 154]","[45, 68, 116, 153]",source_sheets/staff_sheet_2_of_4.png,"[1318, 336, 1461, 424]",3,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 303, 'interior_unchanged': True}"
staff_013,staff_013,down,A,sprites/staff_013_down_A.png,"[160, 160]","[80, 154]","[39, 72, 122, 154]",source_sheets/staff_sheet_2_of_4.png,"[293, 432, 433, 521]",4,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 316, 'interior_unchanged': True}"
staff_013,staff_013,down,B,sprites/staff_013_down_B.png,"[160, 160]","[80, 154]","[39, 72, 121, 154]",source_sheets/staff_sheet_2_of_4.png,"[441, 432, 584, 521]",4,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 293, 'interior_unchanged': True}"
staff_013,staff_013,left,A,sprites/staff_013_left_A.png,"[160, 160]","[80, 154]","[46, 72, 115, 153]",source_sheets/staff_sheet_2_of_4.png,"[592, 432, 735, 521]",4,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 296, 'interior_unchanged': True}"
staff_013,staff_013,left,B,sprites/staff_013_left_B.png,"[160, 160]","[80, 154]","[46, 72, 114, 153]",source_sheets/staff_sheet_2_of_4.png,"[1028, 432, 1160, 521]",4,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 302, 'interior_unchanged': True}"
staff_013,staff_013,right,A,sprites/staff_013_right_A.png,"[160, 160]","[80, 154]","[47, 72, 114, 153]",source_sheets/staff_sheet_2_of_4.png,"[891, 432, 1020, 521]",4,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 269, 'interior_unchanged': True}"
staff_013,staff_013,right,B,sprites/staff_013_right_B.png,"[160, 160]","[80, 154]","[46, 72, 114, 153]",source_sheets/staff_sheet_2_of_4.png,"[1028, 432, 1160, 521]",4,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 302, 'interior_unchanged': True}"
staff_013,staff_013,up,A,sprites/staff_013_up_A.png,"[160, 160]","[80, 154]","[41, 71, 119, 153]",source_sheets/staff_sheet_2_of_4.png,"[1168, 432, 1310, 521]",4,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 328, 'interior_unchanged': True}"
staff_013,staff_013,up,B,sprites/staff_013_up_B.png,"[160, 160]","[80, 154]","[43, 70, 118, 153]",source_sheets/staff_sheet_2_of_4.png,"[1318, 432, 1461, 521]",4,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 297, 'interior_unchanged': True}"
staff_014,staff_014,down,A,sprites/staff_014_down_A.png,"[160, 160]","[80, 154]","[44, 64, 117, 153]",source_sheets/staff_sheet_2_of_4.png,"[293, 529, 433, 622]",5,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 369, 'interior_unchanged': True}"
staff_014,staff_014,down,B,sprites/staff_014_down_B.png,"[160, 160]","[80, 154]","[43, 64, 117, 153]",source_sheets/staff_sheet_2_of_4.png,"[441, 529, 584, 622]",5,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 360, 'interior_unchanged': True}"
staff_014,staff_014,left,A,sprites/staff_014_left_A.png,"[160, 160]","[80, 154]","[46, 63, 113, 154]",source_sheets/staff_sheet_2_of_4.png,"[592, 529, 735, 622]",5,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 340, 'interior_unchanged': True}"
staff_014,staff_014,left,B,sprites/staff_014_left_B.png,"[160, 160]","[80, 154]","[47, 63, 113, 154]",source_sheets/staff_sheet_2_of_4.png,"[1028, 529, 1160, 622]",5,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 329, 'interior_unchanged': True}"
staff_014,staff_014,right,A,sprites/staff_014_right_A.png,"[160, 160]","[80, 154]","[48, 63, 113, 153]",source_sheets/staff_sheet_2_of_4.png,"[891, 529, 1020, 622]",5,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 336, 'interior_unchanged': True}"
staff_014,staff_014,right,B,sprites/staff_014_right_B.png,"[160, 160]","[80, 154]","[47, 63, 113, 154]",source_sheets/staff_sheet_2_of_4.png,"[1028, 529, 1160, 622]",5,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 336, 'interior_unchanged': True}"
staff_014,staff_014,up,A,sprites/staff_014_up_A.png,"[160, 160]","[80, 154]","[46, 64, 115, 153]",source_sheets/staff_sheet_2_of_4.png,"[1168, 529, 1310, 622]",5,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 362, 'interior_unchanged': True}"
staff_014,staff_014,up,B,sprites/staff_014_up_B.png,"[160, 160]","[80, 154]","[46, 64, 115, 153]",source_sheets/staff_sheet_2_of_4.png,"[1318, 529, 1461, 622]",5,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 336, 'interior_unchanged': True}"
staff_015,staff_015,down,A,sprites/staff_015_down_A.png,"[160, 160]","[80, 154]","[42, 66, 118, 154]",source_sheets/staff_sheet_2_of_4.png,"[293, 630, 433, 718]",6,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 255, 'interior_unchanged': True}"
staff_015,staff_015,down,B,sprites/staff_015_down_B.png,"[160, 160]","[80, 154]","[43, 66, 118, 154]",source_sheets/staff_sheet_2_of_4.png,"[441, 630, 584, 718]",6,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 241, 'interior_unchanged': True}"
staff_015,staff_015,left,A,sprites/staff_015_left_A.png,"[160, 160]","[80, 154]","[44, 66, 117, 154]",source_sheets/staff_sheet_2_of_4.png,"[592, 630, 735, 718]",6,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 264, 'interior_unchanged': True}"
staff_015,staff_015,left,B,sprites/staff_015_left_B.png,"[160, 160]","[80, 154]","[44, 66, 116, 154]",source_sheets/staff_sheet_2_of_4.png,"[1028, 630, 1160, 718]",6,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 254, 'interior_unchanged': True}"
staff_015,staff_015,right,A,sprites/staff_015_right_A.png,"[160, 160]","[80, 154]","[43, 66, 117, 154]",source_sheets/staff_sheet_2_of_4.png,"[891, 630, 1020, 718]",6,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 215, 'interior_unchanged': True}"
staff_015,staff_015,right,B,sprites/staff_015_right_B.png,"[160, 160]","[80, 154]","[44, 66, 116, 154]",source_sheets/staff_sheet_2_of_4.png,"[1028, 630, 1160, 718]",6,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 252, 'interior_unchanged': True}"
staff_015,staff_015,up,A,sprites/staff_015_up_A.png,"[160, 160]","[80, 154]","[45, 66, 116, 154]",source_sheets/staff_sheet_2_of_4.png,"[1168, 630, 1310, 718]",6,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 265, 'interior_unchanged': True}"
staff_015,staff_015,up,B,sprites/staff_015_up_B.png,"[160, 160]","[80, 154]","[45, 66, 115, 153]",source_sheets/staff_sheet_2_of_4.png,"[1318, 630, 1461, 718]",6,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 270, 'interior_unchanged': True}"
staff_016,staff_016,down,A,sprites/staff_016_down_A.png,"[160, 160]","[80, 154]","[41, 68, 121, 153]",source_sheets/staff_sheet_2_of_4.png,"[293, 726, 433, 816]",7,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 328, 'interior_unchanged': True}"
staff_016,staff_016,down,B,sprites/staff_016_down_B.png,"[160, 160]","[80, 154]","[40, 67, 121, 153]",source_sheets/staff_sheet_2_of_4.png,"[441, 726, 584, 816]",7,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 295, 'interior_unchanged': True}"
staff_016,staff_016,left,A,sprites/staff_016_left_A.png,"[160, 160]","[80, 154]","[48, 67, 113, 153]",source_sheets/staff_sheet_2_of_4.png,"[592, 726, 735, 816]",7,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 293, 'interior_unchanged': True}"
staff_016,staff_016,left,B,sprites/staff_016_left_B.png,"[160, 160]","[80, 154]","[47, 68, 114, 153]",source_sheets/staff_sheet_2_of_4.png,"[1028, 726, 1160, 816]",7,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 287, 'interior_unchanged': True}"
staff_016,staff_016,right,A,sprites/staff_016_right_A.png,"[160, 160]","[80, 154]","[45, 67, 114, 153]",source_sheets/staff_sheet_2_of_4.png,"[891, 726, 1020, 816]",7,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 267, 'interior_unchanged': True}"
staff_016,staff_016,right,B,sprites/staff_016_right_B.png,"[160, 160]","[80, 154]","[47, 68, 114, 153]",source_sheets/staff_sheet_2_of_4.png,"[1028, 726, 1160, 816]",7,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 285, 'interior_unchanged': True}"
staff_016,staff_016,up,A,sprites/staff_016_up_A.png,"[160, 160]","[80, 154]","[41, 68, 119, 153]",source_sheets/staff_sheet_2_of_4.png,"[1168, 726, 1310, 816]",7,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 312, 'interior_unchanged': True}"
staff_016,staff_016,up,B,sprites/staff_016_up_B.png,"[160, 160]","[80, 154]","[42, 68, 119, 153]",source_sheets/staff_sheet_2_of_4.png,"[1318, 726, 1461, 816]",7,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 292, 'interior_unchanged': True}"
staff_017,staff_017,down,A,sprites/staff_017_down_A.png,"[160, 160]","[80, 154]","[42, 64, 118, 154]",source_sheets/staff_sheet_2_of_4.png,"[293, 824, 433, 915]",8,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 311, 'interior_unchanged': True}"
staff_017,staff_017,down,B,sprites/staff_017_down_B.png,"[160, 160]","[80, 154]","[43, 63, 117, 154]",source_sheets/staff_sheet_2_of_4.png,"[441, 824, 584, 915]",8,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 280, 'interior_unchanged': True}"
staff_017,staff_017,left,A,sprites/staff_017_left_A.png,"[160, 160]","[80, 154]","[48, 64, 111, 154]",source_sheets/staff_sheet_2_of_4.png,"[592, 824, 735, 915]",8,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 310, 'interior_unchanged': True}"
staff_017,staff_017,left,B,sprites/staff_017_left_B.png,"[160, 160]","[80, 154]","[47, 64, 113, 154]",source_sheets/staff_sheet_2_of_4.png,"[1028, 824, 1160, 915]",8,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 309, 'interior_unchanged': True}"
staff_017,staff_017,right,A,sprites/staff_017_right_A.png,"[160, 160]","[80, 154]","[48, 63, 113, 154]",source_sheets/staff_sheet_2_of_4.png,"[891, 824, 1020, 915]",8,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 279, 'interior_unchanged': True}"
staff_017,staff_017,right,B,sprites/staff_017_right_B.png,"[160, 160]","[80, 154]","[47, 64, 113, 154]",source_sheets/staff_sheet_2_of_4.png,"[1028, 824, 1160, 915]",8,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 309, 'interior_unchanged': True}"
staff_017,staff_017,up,A,sprites/staff_017_up_A.png,"[160, 160]","[80, 154]","[45, 63, 116, 154]",source_sheets/staff_sheet_2_of_4.png,"[1168, 824, 1310, 915]",8,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 293, 'interior_unchanged': True}"
staff_017,staff_017,up,B,sprites/staff_017_up_B.png,"[160, 160]","[80, 154]","[45, 63, 115, 154]",source_sheets/staff_sheet_2_of_4.png,"[1318, 824, 1461, 915]",8,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 303, 'interior_unchanged': True}"
staff_018,staff_018,down,A,sprites/staff_018_down_A.png,"[160, 160]","[80, 154]","[40, 65, 122, 154]",source_sheets/staff_sheet_2_of_4.png,"[293, 923, 433, 1015]",9,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 311, 'interior_unchanged': True}"
staff_018,staff_018,down,B,sprites/staff_018_down_B.png,"[160, 160]","[80, 154]","[40, 65, 121, 154]",source_sheets/staff_sheet_2_of_4.png,"[441, 923, 584, 1015]",9,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 299, 'interior_unchanged': True}"
staff_018,staff_018,left,A,sprites/staff_018_left_A.png,"[160, 160]","[80, 154]","[44, 65, 116, 154]",source_sheets/staff_sheet_2_of_4.png,"[592, 923, 735, 1015]",9,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 319, 'interior_unchanged': True}"
staff_018,staff_018,left,B,sprites/staff_018_left_B.png,"[160, 160]","[80, 154]","[44, 66, 117, 154]",source_sheets/staff_sheet_2_of_4.png,"[1028, 923, 1160, 1015]",9,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 303, 'interior_unchanged': True}"
staff_018,staff_018,right,A,sprites/staff_018_right_A.png,"[160, 160]","[80, 154]","[44, 65, 117, 154]",source_sheets/staff_sheet_2_of_4.png,"[891, 923, 1020, 1015]",9,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 282, 'interior_unchanged': True}"
staff_018,staff_018,right,B,sprites/staff_018_right_B.png,"[160, 160]","[80, 154]","[44, 66, 117, 154]",source_sheets/staff_sheet_2_of_4.png,"[1028, 923, 1160, 1015]",9,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 305, 'interior_unchanged': True}"
staff_018,staff_018,up,A,sprites/staff_018_up_A.png,"[160, 160]","[80, 154]","[42, 66, 119, 154]",source_sheets/staff_sheet_2_of_4.png,"[1168, 923, 1310, 1015]",9,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 327, 'interior_unchanged': True}"
staff_018,staff_018,up,B,sprites/staff_018_up_B.png,"[160, 160]","[80, 154]","[42, 66, 118, 153]",source_sheets/staff_sheet_2_of_4.png,"[1318, 923, 1461, 1015]",9,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 326, 'interior_unchanged': True}"
staff_019,staff_019,down,A,sprites/staff_019_down_A.png,"[160, 160]","[80, 154]","[46, 68, 115, 154]",source_sheets/staff_sheet_3_of_4.png,"[322, 139, 459, 227]",1,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 289, 'interior_unchanged': True}"
staff_019,staff_019,down,B,sprites/staff_019_down_B.png,"[160, 160]","[80, 154]","[46, 68, 114, 154]",source_sheets/staff_sheet_3_of_4.png,"[467, 139, 613, 227]",1,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 260, 'interior_unchanged': True}"
staff_019,staff_019,left,A,sprites/staff_019_left_A.png,"[160, 160]","[80, 154]","[50, 69, 111, 154]",source_sheets/staff_sheet_3_of_4.png,"[621, 139, 755, 227]",1,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 276, 'interior_unchanged': True}"
staff_019,staff_019,left,B,sprites/staff_019_left_B.png,"[160, 160]","[80, 154]","[50, 69, 111, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 139, 1176, 227]",1,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 262, 'interior_unchanged': True}"
staff_019,staff_019,right,A,sprites/staff_019_right_A.png,"[160, 160]","[80, 154]","[50, 69, 110, 154]",source_sheets/staff_sheet_3_of_4.png,"[905, 139, 1036, 227]",1,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 234, 'interior_unchanged': True}"
staff_019,staff_019,right,B,sprites/staff_019_right_B.png,"[160, 160]","[80, 154]","[49, 69, 110, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 139, 1176, 227]",1,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 266, 'interior_unchanged': True}"
staff_019,staff_019,up,A,sprites/staff_019_up_A.png,"[160, 160]","[80, 154]","[48, 69, 112, 154]",source_sheets/staff_sheet_3_of_4.png,"[1184, 139, 1316, 227]",1,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 275, 'interior_unchanged': True}"
staff_019,staff_019,up,B,sprites/staff_019_up_B.png,"[160, 160]","[80, 154]","[48, 69, 112, 154]",source_sheets/staff_sheet_3_of_4.png,"[1324, 139, 1460, 227]",1,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 264, 'interior_unchanged': True}"
staff_020,staff_020,down,A,sprites/staff_020_down_A.png,"[160, 160]","[80, 154]","[44, 76, 116, 154]",source_sheets/staff_sheet_3_of_4.png,"[322, 235, 459, 321]",2,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 281, 'interior_unchanged': True}"
staff_020,staff_020,down,B,sprites/staff_020_down_B.png,"[160, 160]","[80, 154]","[44, 76, 116, 154]",source_sheets/staff_sheet_3_of_4.png,"[467, 235, 613, 321]",2,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 267, 'interior_unchanged': True}"
staff_020,staff_020,left,A,sprites/staff_020_left_A.png,"[160, 160]","[80, 154]","[46, 76, 115, 154]",source_sheets/staff_sheet_3_of_4.png,"[621, 235, 755, 321]",2,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 285, 'interior_unchanged': True}"
staff_020,staff_020,left,B,sprites/staff_020_left_B.png,"[160, 160]","[80, 154]","[46, 76, 114, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 235, 1176, 321]",2,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 269, 'interior_unchanged': True}"
staff_020,staff_020,right,A,sprites/staff_020_right_A.png,"[160, 160]","[80, 154]","[46, 76, 115, 154]",source_sheets/staff_sheet_3_of_4.png,"[905, 235, 1036, 321]",2,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 229, 'interior_unchanged': True}"
staff_020,staff_020,right,B,sprites/staff_020_right_B.png,"[160, 160]","[80, 154]","[46, 76, 114, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 235, 1176, 321]",2,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 268, 'interior_unchanged': True}"
staff_020,staff_020,up,A,sprites/staff_020_up_A.png,"[160, 160]","[80, 154]","[45, 76, 115, 154]",source_sheets/staff_sheet_3_of_4.png,"[1184, 235, 1316, 321]",2,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 277, 'interior_unchanged': True}"
staff_020,staff_020,up,B,sprites/staff_020_up_B.png,"[160, 160]","[80, 154]","[45, 76, 115, 154]",source_sheets/staff_sheet_3_of_4.png,"[1324, 235, 1460, 321]",2,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 261, 'interior_unchanged': True}"
staff_021,staff_021,down,A,sprites/staff_021_down_A.png,"[160, 160]","[80, 154]","[51, 62, 110, 154]",source_sheets/staff_sheet_3_of_4.png,"[322, 329, 459, 424]",3,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 287, 'interior_unchanged': True}"
staff_021,staff_021,down,B,sprites/staff_021_down_B.png,"[160, 160]","[80, 154]","[51, 62, 110, 154]",source_sheets/staff_sheet_3_of_4.png,"[467, 329, 613, 424]",3,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 289, 'interior_unchanged': True}"
staff_021,staff_021,left,A,sprites/staff_021_left_A.png,"[160, 160]","[80, 154]","[53, 62, 108, 154]",source_sheets/staff_sheet_3_of_4.png,"[621, 329, 755, 424]",3,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 291, 'interior_unchanged': True}"
staff_021,staff_021,left,B,sprites/staff_021_left_B.png,"[160, 160]","[80, 154]","[54, 62, 107, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 329, 1176, 424]",3,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 272, 'interior_unchanged': True}"
staff_021,staff_021,right,A,sprites/staff_021_right_A.png,"[160, 160]","[80, 154]","[54, 62, 107, 154]",source_sheets/staff_sheet_3_of_4.png,"[905, 329, 1036, 424]",3,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 233, 'interior_unchanged': True}"
staff_021,staff_021,right,B,sprites/staff_021_right_B.png,"[160, 160]","[80, 154]","[54, 62, 107, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 329, 1176, 424]",3,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 268, 'interior_unchanged': True}"
