customer_id,original_no,display_name_ja,direction,phase,frame_index,sprite_path,source_sheet,source_row,source_column,sprite_px,anchor_x,anchor_y,source_type
customer_19,19,子抱きのおばさん,right,B,1,sprites/customer_19/right_B.png,source_sheets/customer_15_21_reference.png,5,6,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_19,19,子抱きのおばさん,up,A,0,sprites/customer_19/up_A.png,source_sheets/customer_15_21_reference.png,5,7,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_19,19,子抱きのおばさん,up,B,1,sprites/customer_19/up_B.png,source_sheets/customer_15_21_reference.png,5,8,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_20,20,車椅子の男性,down,A,0,sprites/customer_20/down_A.png,source_sheets/customer_15_21_reference.png,6,1,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_20,20,車椅子の男性,down,B,1,sprites/customer_20/down_B.png,source_sheets/customer_15_21_reference.png,6,2,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_20,20,車椅子の男性,left,A,0,sprites/customer_20/left_A.png,source_sheets/customer_15_21_reference.png,6,3,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_20,20,車椅子の男性,left,B,1,sprites/customer_20/left_B.png,source_sheets/customer_15_21_reference.png,6,4,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_20,20,車椅子の男性,right,A,0,sprites/customer_20/right_A.png,source_sheets/customer_15_21_reference.png,6,5,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_20,20,車椅子の男性,right,B,1,sprites/customer_20/right_B.png,source_sheets/customer_15_21_reference.png,6,6,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_20,20,車椅子の男性,up,A,0,sprites/customer_20/up_A.png,source_sheets/customer_15_21_reference.png,6,7,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_20,20,車椅子の男性,up,B,1,sprites/customer_20/up_B.png,source_sheets/customer_15_21_reference.png,6,8,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_21,21,松葉杖の男性,down,A,0,sprites/customer_21/down_A.png,source_sheets/customer_15_21_reference.png,7,1,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_21,21,松葉杖の男性,down,B,1,sprites/customer_21/down_B.png,source_sheets/customer_15_21_reference.png,7,2,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_21,21,松葉杖の男性,left,A,0,sprites/customer_21/left_A.png,source_sheets/customer_15_21_reference.png,7,3,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_21,21,松葉杖の男性,left,B,1,sprites/customer_21/left_B.png,source_sheets/customer_15_21_reference.png,7,4,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_21,21,松葉杖の男性,right,A,0,sprites/customer_21/right_A.png,source_sheets/customer_15_21_reference.png,7,5,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_21,21,松葉杖の男性,right,B,1,sprites/customer_21/right_B.png,source_sheets/customer_15_21_reference.png,7,6,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_21,21,松葉杖の男性,up,A,0,sprites/customer_21/up_A.png,source_sheets/customer_15_21_reference.png,7,7,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
customer_21,21,松葉杖の男性,up,B,1,sprites/customer_21/up_B.png,source_sheets/customer_15_21_reference.png,7,8,160x160,80,154,"newly generated provisional reconstruction, not an extracted game ROM sprite"
