id,name_ja,direction,phase,file,frame_size,anchor_px,alpha_bbox,source_sheet,source_cell_xyxy,source_row,source_column,operation,mirrored,scale_applied,motion_authenticity,edge_cleanup
customer_11,男子中学生,right,A,sprites/customer_11/right_A.png,"[160, 160]","[80, 154]","[43, 46, 118, 153]",source_sheets/customer_08_14_reference.png,"[908, 506, 1039, 623]",4,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 350, 'interior_unchanged': True}"
customer_11,男子中学生,right,B,sprites/customer_11/right_B.png,"[160, 160]","[80, 154]","[44, 46, 117, 153]",source_sheets/customer_08_14_reference.png,"[1047, 506, 1179, 623]",4,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 393, 'interior_unchanged': True}"
customer_11,男子中学生,up,A,sprites/customer_11/up_A.png,"[160, 160]","[80, 154]","[43, 46, 118, 153]",source_sheets/customer_08_14_reference.png,"[1187, 506, 1319, 623]",4,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 388, 'interior_unchanged': True}"
customer_11,男子中学生,up,B,sprites/customer_11/up_B.png,"[160, 160]","[80, 154]","[42, 46, 118, 153]",source_sheets/customer_08_14_reference.png,"[1327, 506, 1460, 623]",4,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 373, 'interior_unchanged': True}"
customer_12,女子中学生,down,A,sprites/customer_12/down_A.png,"[160, 160]","[80, 154]","[42, 48, 119, 153]",source_sheets/customer_08_14_reference.png,"[345, 631, 477, 747]",5,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 371, 'interior_unchanged': True}"
customer_12,女子中学生,down,B,sprites/customer_12/down_B.png,"[160, 160]","[80, 154]","[42, 47, 118, 153]",source_sheets/customer_08_14_reference.png,"[485, 631, 617, 747]",5,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 374, 'interior_unchanged': True}"
customer_12,女子中学生,left,A,sprites/customer_12/left_A.png,"[160, 160]","[80, 154]","[43, 48, 118, 153]",source_sheets/customer_08_14_reference.png,"[625, 631, 759, 747]",5,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 372, 'interior_unchanged': True}"
customer_12,女子中学生,left,B,sprites/customer_12/left_B.png,"[160, 160]","[80, 154]","[44, 49, 117, 153]",source_sheets/customer_08_14_reference.png,"[1047, 631, 1179, 747]",5,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 366, 'interior_unchanged': True}"
customer_12,女子中学生,right,A,sprites/customer_12/right_A.png,"[160, 160]","[80, 154]","[43, 48, 118, 153]",source_sheets/customer_08_14_reference.png,"[908, 631, 1039, 747]",5,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 339, 'interior_unchanged': True}"
customer_12,女子中学生,right,B,sprites/customer_12/right_B.png,"[160, 160]","[80, 154]","[44, 49, 117, 153]",source_sheets/customer_08_14_reference.png,"[1047, 631, 1179, 747]",5,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 366, 'interior_unchanged': True}"
customer_12,女子中学生,up,A,sprites/customer_12/up_A.png,"[160, 160]","[80, 154]","[43, 49, 117, 153]",source_sheets/customer_08_14_reference.png,"[1187, 631, 1319, 747]",5,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 368, 'interior_unchanged': True}"
customer_12,女子中学生,up,B,sprites/customer_12/up_B.png,"[160, 160]","[80, 154]","[44, 49, 118, 153]",source_sheets/customer_08_14_reference.png,"[1327, 631, 1460, 747]",5,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 351, 'interior_unchanged': True}"
customer_13,男子高校生,down,A,sprites/customer_13/down_A.png,"[160, 160]","[80, 154]","[42, 42, 119, 153]",source_sheets/customer_08_14_reference.png,"[345, 755, 477, 874]",6,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 418, 'interior_unchanged': True}"
customer_13,男子高校生,down,B,sprites/customer_13/down_B.png,"[160, 160]","[80, 154]","[42, 43, 119, 153]",source_sheets/customer_08_14_reference.png,"[485, 755, 617, 874]",6,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 397, 'interior_unchanged': True}"
customer_13,男子高校生,left,A,sprites/customer_13/left_A.png,"[160, 160]","[80, 154]","[43, 43, 117, 153]",source_sheets/customer_08_14_reference.png,"[625, 755, 759, 874]",6,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 414, 'interior_unchanged': True}"
customer_13,男子高校生,left,B,sprites/customer_13/left_B.png,"[160, 160]","[80, 154]","[43, 42, 117, 153]",source_sheets/customer_08_14_reference.png,"[1047, 755, 1179, 874]",6,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 394, 'interior_unchanged': True}"
customer_13,男子高校生,right,A,sprites/customer_13/right_A.png,"[160, 160]","[80, 154]","[43, 41, 119, 153]",source_sheets/customer_08_14_reference.png,"[908, 755, 1039, 874]",6,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 344, 'interior_unchanged': True}"
customer_13,男子高校生,right,B,sprites/customer_13/right_B.png,"[160, 160]","[80, 154]","[43, 42, 117, 153]",source_sheets/customer_08_14_reference.png,"[1047, 755, 1179, 874]",6,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 399, 'interior_unchanged': True}"
customer_13,男子高校生,up,A,sprites/customer_13/up_A.png,"[160, 160]","[80, 154]","[43, 44, 118, 153]",source_sheets/customer_08_14_reference.png,"[1187, 755, 1319, 874]",6,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 409, 'interior_unchanged': True}"
customer_13,男子高校生,up,B,sprites/customer_13/up_B.png,"[160, 160]","[80, 154]","[43, 40, 118, 152]",source_sheets/customer_08_14_reference.png,"[1327, 755, 1460, 874]",6,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 401, 'interior_unchanged': True}"
customer_14,女子高校生,down,A,sprites/customer_14/down_A.png,"[160, 160]","[80, 154]","[37, 39, 124, 153]",source_sheets/customer_08_14_reference.png,"[345, 882, 477, 1003]",7,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 375, 'interior_unchanged': True}"
customer_14,女子高校生,down,B,sprites/customer_14/down_B.png,"[160, 160]","[80, 154]","[37, 39, 123, 153]",source_sheets/customer_08_14_reference.png,"[485, 882, 617, 1003]",7,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 373, 'interior_unchanged': True}"
customer_14,女子高校生,left,A,sprites/customer_14/left_A.png,"[160, 160]","[80, 154]","[41, 40, 119, 153]",source_sheets/customer_08_14_reference.png,"[625, 882, 759, 1003]",7,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 401, 'interior_unchanged': True}"
customer_14,女子高校生,left,B,sprites/customer_14/left_B.png,"[160, 160]","[80, 154]","[42, 40, 119, 153]",source_sheets/customer_08_14_reference.png,"[1047, 882, 1179, 1003]",7,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 388, 'interior_unchanged': True}"
customer_14,女子高校生,right,A,sprites/customer_14/right_A.png,"[160, 160]","[80, 154]","[41, 41, 120, 153]",source_sheets/customer_08_14_reference.png,"[908, 882, 1039, 1003]",7,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 372, 'interior_unchanged': True}"
customer_14,女子高校生,right,B,sprites/customer_14/right_B.png,"[160, 160]","[80, 154]","[42, 40, 119, 153]",source_sheets/customer_08_14_reference.png,"[1047, 882, 1179, 1003]",7,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 386, 'interior_unchanged': True}"
customer_14,女子高校生,up,A,sprites/customer_14/up_A.png,"[160, 160]","[80, 154]","[39, 38, 121, 153]",source_sheets/customer_08_14_reference.png,"[1187, 882, 1319, 1003]",7,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 394, 'interior_unchanged': True}"
customer_14,女子高校生,up,B,sprites/customer_14/up_B.png,"[160, 160]","[80, 154]","[39, 39, 121, 153]",source_sheets/customer_08_14_reference.png,"[1327, 882, 1460, 1003]",7,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 367, 'interior_unchanged': True}"
customer_15,男子幼稚園児,down,A,sprites/customer_15/down_A.png,"[160, 160]","[80, 154]","[43, 53, 118, 153]",source_sheets/customer_15_21_reference.png,"[346, 143, 479, 253]",1,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 375, 'interior_unchanged': True}"
customer_15,男子幼稚園児,down,B,sprites/customer_15/down_B.png,"[160, 160]","[80, 154]","[43, 54, 118, 153]",source_sheets/customer_15_21_reference.png,"[487, 143, 620, 253]",1,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 361, 'interior_unchanged': True}"
customer_15,男子幼稚園児,left,A,sprites/customer_15/left_A.png,"[160, 160]","[80, 154]","[44, 54, 116, 153]",source_sheets/customer_15_21_reference.png,"[628, 143, 762, 253]",1,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 380, 'interior_unchanged': True}"
customer_15,男子幼稚園児,left,B,sprites/customer_15/left_B.png,"[160, 160]","[80, 154]","[44, 54, 117, 153]",source_sheets/customer_15_21_reference.png,"[1052, 143, 1185, 253]",1,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 387, 'interior_unchanged': True}"
customer_15,男子幼稚園児,right,A,sprites/customer_15/right_A.png,"[160, 160]","[80, 154]","[45, 54, 117, 153]",source_sheets/customer_15_21_reference.png,"[911, 143, 1044, 253]",1,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 334, 'interior_unchanged': True}"
customer_15,男子幼稚園児,right,B,sprites/customer_15/right_B.png,"[160, 160]","[80, 154]","[44, 54, 117, 153]",source_sheets/customer_15_21_reference.png,"[1052, 143, 1185, 253]",1,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 390, 'interior_unchanged': True}"
customer_15,男子幼稚園児,up,A,sprites/customer_15/up_A.png,"[160, 160]","[80, 154]","[46, 55, 115, 153]",source_sheets/customer_15_21_reference.png,"[1193, 143, 1326, 253]",1,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 365, 'interior_unchanged': True}"
customer_15,男子幼稚園児,up,B,sprites/customer_15/up_B.png,"[160, 160]","[80, 154]","[45, 56, 115, 153]",source_sheets/customer_15_21_reference.png,"[1334, 143, 1461, 253]",1,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 361, 'interior_unchanged': True}"
customer_16,女子幼稚園児,down,A,sprites/customer_16/down_A.png,"[160, 160]","[80, 154]","[35, 49, 125, 153]",source_sheets/customer_15_21_reference.png,"[346, 261, 479, 376]",2,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 405, 'interior_unchanged': True}"
customer_16,女子幼稚園児,down,B,sprites/customer_16/down_B.png,"[160, 160]","[80, 154]","[35, 50, 125, 153]",source_sheets/customer_15_21_reference.png,"[487, 261, 620, 376]",2,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 391, 'interior_unchanged': True}"
customer_16,女子幼稚園児,left,A,sprites/customer_16/left_A.png,"[160, 160]","[80, 154]","[41, 50, 119, 152]",source_sheets/customer_15_21_reference.png,"[628, 261, 762, 376]",2,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 409, 'interior_unchanged': True}"
customer_16,女子幼稚園児,left,B,sprites/customer_16/left_B.png,"[160, 160]","[80, 154]","[41, 50, 119, 153]",source_sheets/customer_15_21_reference.png,"[1052, 261, 1185, 376]",2,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 409, 'interior_unchanged': True}"
customer_16,女子幼稚園児,right,A,sprites/customer_16/right_A.png,"[160, 160]","[80, 154]","[41, 50, 119, 153]",source_sheets/customer_15_21_reference.png,"[911, 261, 1044, 376]",2,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 384, 'interior_unchanged': True}"
customer_16,女子幼稚園児,right,B,sprites/customer_16/right_B.png,"[160, 160]","[80, 154]","[41, 50, 119, 153]",source_sheets/customer_15_21_reference.png,"[1052, 261, 1185, 376]",2,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 412, 'interior_unchanged': True}"
customer_16,女子幼稚園児,up,A,sprites/customer_16/up_A.png,"[160, 160]","[80, 154]","[39, 51, 121, 153]",source_sheets/customer_15_21_reference.png,"[1193, 261, 1326, 376]",2,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 388, 'interior_unchanged': True}"
customer_16,女子幼稚園児,up,B,sprites/customer_16/up_B.png,"[160, 160]","[80, 154]","[39, 50, 121, 153]",source_sheets/customer_15_21_reference.png,"[1334, 261, 1461, 376]",2,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 387, 'interior_unchanged': True}"
customer_17,子供連れのおじさん,down,A,sprites/customer_17/down_A.png,"[160, 160]","[80, 154]","[31, 40, 129, 153]",source_sheets/customer_15_21_reference.png,"[346, 384, 479, 500]",3,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 480, 'interior_unchanged': True}"
customer_17,子供連れのおじさん,down,B,sprites/customer_17/down_B.png,"[160, 160]","[80, 154]","[31, 42, 130, 153]",source_sheets/customer_15_21_reference.png,"[487, 384, 620, 500]",3,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 444, 'interior_unchanged': True}"
customer_17,子供連れのおじさん,left,A,sprites/customer_17/left_A.png,"[160, 160]","[80, 154]","[35, 44, 125, 153]",source_sheets/customer_15_21_reference.png,"[911, 384, 1044, 500]",3,5,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 386, 'interior_unchanged': True}"
customer_17,子供連れのおじさん,left,B,sprites/customer_17/left_B.png,"[160, 160]","[80, 154]","[35, 44, 126, 153]",source_sheets/customer_15_21_reference.png,"[1052, 384, 1185, 500]",3,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 456, 'interior_unchanged': True}"
customer_17,子供連れのおじさん,right,A,sprites/customer_17/right_A.png,"[160, 160]","[80, 154]","[36, 44, 126, 153]",source_sheets/customer_15_21_reference.png,"[911, 384, 1044, 500]",3,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 393, 'interior_unchanged': True}"
customer_17,子供連れのおじさん,right,B,sprites/customer_17/right_B.png,"[160, 160]","[80, 154]","[35, 44, 126, 153]",source_sheets/customer_15_21_reference.png,"[1052, 384, 1185, 500]",3,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 460, 'interior_unchanged': True}"
customer_17,子供連れのおじさん,up,A,sprites/customer_17/up_A.png,"[160, 160]","[80, 154]","[33, 42, 128, 153]",source_sheets/customer_15_21_reference.png,"[1193, 384, 1326, 500]",3,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 466, 'interior_unchanged': True}"
customer_17,子供連れのおじさん,up,B,sprites/customer_17/up_B.png,"[160, 160]","[80, 154]","[34, 42, 127, 153]",source_sheets/customer_15_21_reference.png,"[1334, 384, 1461, 500]",3,8,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 457, 'interior_unchanged': True}"
customer_18,子供連れのおばさん,down,A,sprites/customer_18/down_A.png,"[160, 160]","[80, 154]","[32, 41, 129, 153]",source_sheets/customer_15_21_reference.png,"[346, 508, 479, 626]",4,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 456, 'interior_unchanged': True}"
customer_18,子供連れのおばさん,down,B,sprites/customer_18/down_B.png,"[160, 160]","[80, 154]","[32, 42, 127, 153]",source_sheets/customer_15_21_reference.png,"[487, 508, 620, 626]",4,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 428, 'interior_unchanged': True}"
customer_18,子供連れのおばさん,left,A,sprites/customer_18/left_A.png,"[160, 160]","[80, 154]","[43, 42, 117, 153]",source_sheets/customer_15_21_reference.png,"[911, 508, 1044, 626]",4,5,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 358, 'interior_unchanged': True}"
customer_18,子供連れのおばさん,left,B,sprites/customer_18/left_B.png,"[160, 160]","[80, 154]","[34, 42, 126, 153]",source_sheets/customer_15_21_reference.png,"[1052, 508, 1185, 626]",4,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 437, 'interior_unchanged': True}"
customer_18,子供連れのおばさん,right,A,sprites/customer_18/right_A.png,"[160, 160]","[80, 154]","[43, 42, 117, 153]",source_sheets/customer_15_21_reference.png,"[911, 508, 1044, 626]",4,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 354, 'interior_unchanged': True}"
customer_18,子供連れのおばさん,right,B,sprites/customer_18/right_B.png,"[160, 160]","[80, 154]","[34, 42, 126, 153]",source_sheets/customer_15_21_reference.png,"[1052, 508, 1185, 626]",4,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 441, 'interior_unchanged': True}"
customer_18,子供連れのおばさん,up,A,sprites/customer_18/up_A.png,"[160, 160]","[80, 154]","[39, 42, 122, 153]",source_sheets/customer_15_21_reference.png,"[1193, 508, 1326, 626]",4,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 422, 'interior_unchanged': True}"
customer_18,子供連れのおばさん,up,B,sprites/customer_18/up_B.png,"[160, 160]","[80, 154]","[38, 44, 123, 153]",source_sheets/customer_15_21_reference.png,"[1334, 508, 1461, 626]",4,8,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 407, 'interior_unchanged': True}"
customer_19,子抱きのおばさん,down,A,sprites/customer_19/down_A.png,"[160, 160]","[80, 154]","[44, 39, 116, 153]",source_sheets/customer_15_21_reference.png,"[346, 634, 479, 750]",5,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 366, 'interior_unchanged': True}"
customer_19,子抱きのおばさん,down,B,sprites/customer_19/down_B.png,"[160, 160]","[80, 154]","[44, 40, 116, 153]",source_sheets/customer_15_21_reference.png,"[487, 634, 620, 750]",5,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 357, 'interior_unchanged': True}"
customer_19,子抱きのおばさん,left,A,sprites/customer_19/left_A.png,"[160, 160]","[80, 154]","[44, 40, 116, 153]",source_sheets/customer_15_21_reference.png,"[628, 634, 762, 750]",5,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 375, 'interior_unchanged': True}"
customer_19,子抱きのおばさん,left,B,sprites/customer_19/left_B.png,"[160, 160]","[80, 154]","[44, 40, 116, 153]",source_sheets/customer_15_21_reference.png,"[1052, 634, 1185, 750]",5,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 378, 'interior_unchanged': True}"
customer_19,子抱きのおばさん,right,A,sprites/customer_19/right_A.png,"[160, 160]","[80, 154]","[45, 40, 116, 153]",source_sheets/customer_15_21_reference.png,"[911, 634, 1044, 750]",5,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 341, 'interior_unchanged': True}"
customer_19,子抱きのおばさん,right,B,sprites/customer_19/right_B.png,"[160, 160]","[80, 154]","[44, 40, 116, 153]",source_sheets/customer_15_21_reference.png,"[1052, 634, 1185, 750]",5,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 375, 'interior_unchanged': True}"
customer_19,子抱きのおばさん,up,A,sprites/customer_19/up_A.png,"[160, 160]","[80, 154]","[45, 45, 115, 153]",source_sheets/customer_15_21_reference.png,"[1193, 634, 1326, 750]",5,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 369, 'interior_unchanged': True}"
customer_19,子抱きのおばさん,up,B,sprites/customer_19/up_B.png,"[160, 160]","[80, 154]","[46, 43, 114, 152]",source_sheets/customer_15_21_reference.png,"[1334, 634, 1461, 750]",5,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 352, 'interior_unchanged': True}"
customer_20,車椅子の男性,down,A,sprites/customer_20/down_A.png,"[160, 160]","[80, 154]","[41, 47, 120, 153]",source_sheets/customer_15_21_reference.png,"[346, 758, 479, 876]",6,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 421, 'interior_unchanged': True}"
customer_20,車椅子の男性,down,B,sprites/customer_20/down_B.png,"[160, 160]","[80, 154]","[40, 46, 120, 153]",source_sheets/customer_15_21_reference.png,"[487, 758, 620, 876]",6,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 428, 'interior_unchanged': True}"
customer_20,車椅子の男性,left,A,sprites/customer_20/left_A.png,"[160, 160]","[80, 154]","[36, 44, 124, 153]",source_sheets/customer_15_21_reference.png,"[628, 758, 762, 876]",6,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 441, 'interior_unchanged': True}"
customer_20,車椅子の男性,left,B,sprites/customer_20/left_B.png,"[160, 160]","[80, 154]","[35, 44, 125, 153]",source_sheets/customer_15_21_reference.png,"[1052, 758, 1185, 876]",6,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 432, 'interior_unchanged': True}"
customer_20,車椅子の男性,right,A,sprites/customer_20/right_A.png,"[160, 160]","[80, 154]","[37, 44, 123, 153]",source_sheets/customer_15_21_reference.png,"[911, 758, 1044, 876]",6,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 389, 'interior_unchanged': True}"
customer_20,車椅子の男性,right,B,sprites/customer_20/right_B.png,"[160, 160]","[80, 154]","[35, 44, 125, 153]",source_sheets/customer_15_21_reference.png,"[1052, 758, 1185, 876]",6,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 435, 'interior_unchanged': True}"
customer_20,車椅子の男性,up,A,sprites/customer_20/up_A.png,"[160, 160]","[80, 154]","[43, 44, 118, 153]",source_sheets/customer_15_21_reference.png,"[1193, 758, 1326, 876]",6,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 422, 'interior_unchanged': True}"
customer_20,車椅子の男性,up,B,sprites/customer_20/up_B.png,"[160, 160]","[80, 154]","[43, 45, 118, 153]",source_sheets/customer_15_21_reference.png,"[1334, 758, 1461, 876]",6,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 406, 'interior_unchanged': True}"
customer_21,松葉杖の男性,down,A,sprites/customer_21/down_A.png,"[160, 160]","[80, 154]","[43, 31, 117, 153]",source_sheets/customer_15_21_reference.png,"[346, 884, 479, 1013]",7,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 490, 'interior_unchanged': True}"
customer_21,松葉杖の男性,down,B,sprites/customer_21/down_B.png,"[160, 160]","[80, 154]","[43, 31, 117, 153]",source_sheets/customer_15_21_reference.png,"[487, 884, 620, 1013]",7,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 411, 'interior_unchanged': True}"
customer_21,松葉杖の男性,left,A,sprites/customer_21/left_A.png,"[160, 160]","[80, 154]","[45, 31, 116, 153]",source_sheets/customer_15_21_reference.png,"[628, 884, 762, 1013]",7,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 448, 'interior_unchanged': True}"
customer_21,松葉杖の男性,left,B,sprites/customer_21/left_B.png,"[160, 160]","[80, 154]","[44, 30, 117, 153]",source_sheets/customer_15_21_reference.png,"[1052, 884, 1185, 1013]",7,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 472, 'interior_unchanged': True}"
customer_21,松葉杖の男性,right,A,sprites/customer_21/right_A.png,"[160, 160]","[80, 154]","[44, 32, 117, 153]",source_sheets/customer_15_21_reference.png,"[911, 884, 1044, 1013]",7,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 398, 'interior_unchanged': True}"
customer_21,松葉杖の男性,right,B,sprites/customer_21/right_B.png,"[160, 160]","[80, 154]","[44, 30, 117, 153]",source_sheets/customer_15_21_reference.png,"[1052, 884, 1185, 1013]",7,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 473, 'interior_unchanged': True}"
customer_21,松葉杖の男性,up,A,sprites/customer_21/up_A.png,"[160, 160]","[80, 154]","[42, 30, 118, 153]",source_sheets/customer_15_21_reference.png,"[1193, 884, 1326, 1013]",7,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 514, 'interior_unchanged': True}"
